identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19731127-0,Tuesday,27-NOV-1973,-,A1, Landing (LDG),Little Rissington RAF Station,United Kingdom,3,0, Damaged beyond repair,-,Vickers Varsity T.1,2,Bristol Hercules 264,1952,-,-, WF411, 557,RAF,Military,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,-
19731127-1,Tuesday,27-NOV-1973,18:51,A1, Approach (APR),"Chattanooga Municipal Airport, TN (CHA)",United States of America,79,0, Damaged beyond repair,-,McDonnell Douglas DC-9-32,2,Pratt & Whitney JT8D-7A,1967,-,18233.0, N3323L, 47032/204,Delta Air Lines,Domestic Scheduled Passenger,DL516,Atlanta Municipal Airport,ATL,KATL,United States of America,Chattanooga Municipal Airport,CHA,KCHA,United States of America,5,74,0,0,-,-,Final
19731127-2,Tuesday,27-NOV-1973,21:29,A1, Landing (LDG),"Akron/Canton Regional Airport, OH (CAK)",United States of America,26,0, Damaged beyond repair,-,McDonnell Douglas DC-9-31,2,Pratt & Whitney JT8D-7,1968,-,15615.0, N8967E, 47267/361,Eastern Air Lines,Domestic Scheduled Passenger,EA300,Pittsburgh International Airport,PIT,KPIT,United States of America,Akron/Canton Regional Airport,CAK,KCAK,United States of America,5,21,0,0,-,-,Final
19731128-0,Wednesday,28-NOV-1973,-,O1, Standing (STD),"Huntsville-Madison County Airport, AL (HSV)",United States of America,0,0, Damaged beyond repair,-,Shorts SC.7 Skyvan 3-200,2,Garrett TPE331-2-201A,1969,-,-, N40DA, SH.1857,Delaware Air Freight,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19731128-1,Wednesday,28-NOV-1973,-,A1, Unknown (UNK),Sadow,Poland,-,-, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, SP-WCB, 1G105-47,WSK Okecie,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19731129-0,Thursday,29-NOV-1973,-,A1, Approach (APR),near Veszprém-Szentkiralyszabadja Air Base,Hungary,23,3, Damaged beyond repair,-,Avia 14T,-,-,1960,-,-, 3155, 17913155,Czechoslovak AF,Military,-,Brno Turany Airport,BRQ,LKTB,Czech Republic,-,-,-,-,-,-,3,0,-,-,-
19731201-0,Saturday,01-DEC-1973,-,H2, Approach (APR),Genève-Cointrin Airport (GVA),Switzerland,160,0, None,-,McDonnell Douglas DC-8-62CF,-,-,1969,-,-, HB-IDK, 46078/475,Swissair,Domestic Scheduled Passenger,-,Zürich-Kloten Airport,ZRH,LSZH,Switzerland,Genève-Cointrin Airport,GVA,LSGG,Switzerland,15,145,0,0,-,-,- (No safety board investigation)
19731203-0,Monday,03-DEC-1973,-,A1, En route (ENR),Kurupung,Guyana,-,3, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 100,2,Pratt & Whitney Canada PT6A-20,1967,-,-, 8R-GCP,  39,Guyana Airways,Unknown,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-
19731203-1,Monday,03-DEC-1973,-,A1, Initial climb (ICL),near Phnom Penh Airport (PNH),Cambodia,-,0, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, XW-PHV,-,Air Union,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19731203-2,Monday,03-DEC-1973,-,A1, Landing (LDG),Tawi Atair,Oman,-,-, Damaged beyond repair,-,de Havilland Canada DHC-4A Caribou,-,-,1970,-,-, 803, 295,Oman AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19731204-0,Tuesday,04-DEC-1973,15:40,A1, Initial climb (ICL),"Bahía Blanca-Comandante Airport, BA (BHI)",Argentina,74,0, Damaged beyond repair,-,BAC One-Eleven 521FH,-,-,1969,-,-, LV-JNR, 192,Austral Lineas Aéreas,Domestic Scheduled Passenger,-,Bahía Blanca-Comandante Espora Airport,BHI,SAZB,Argentina,Trelew Airport,REL,SAVT,Argentina,6,68,0,0,-,-,-
19731207-0,Friday,07-DEC-1973,-,A1, Landing (LDG),Santa Ana,Bolivia,4,0, Damaged beyond repair,-,Curtiss C-46D-10-CU Commando,-,-,1945,-,-, CP-910, 33234,TAI,Non Scheduled Passenger,-,-,-,-,-,-,-,-,-,3,1,0,0,-,-,-
19731207-1,Friday,07-DEC-1973,22:29,A1, Approach (APR),Moskva-Domodedovo Airport (DME),Russia,75,16, Destroyed, Written off (damaged beyond repair),Tupolev Tu-104B,2,Mikulin AM-3M-500,1960,10983.0,18300.0, CCCP-42503, 021901,Aeroflot / Georgia,Domestic Scheduled Passenger, 964,Mineralnye Vody Airport,MRV,URMM,Russia,Moskva-Domodedovo Airport,DME,UUDD,Russia,7,68,5,11,-,-,-
19731211-0,Tuesday,11-DEC-1973,-,A1, En route (ENR),"Great Sitkin Island, AK",United States of America,10,10, Damaged beyond repair,-,Douglas R6D-1 (DC-6),-,-,1953,-,-, 131615, 43718/371,US Navy,Military,-,Anchorage-Elmendorf AFB,EDF,PAED,United States of America,Adak Naval Air Facility,ADK,PADK,United States of America,-,-,-,-,-,-,-
19731212-0,Wednesday,12-DEC-1973,15:37,A1, Initial climb (ICL),1 km (0.6 mls) from  Norwich Airport (NWI),United Kingdom,9,0, Damaged beyond repair,-,Dassault Falcon 20C,2,General Electric CF700-2C,1967,-,4779.0, LN-FOE, 62,Fred Olsen Flyveselskap,Executive,-,Norwich Airport,NWI,EGSH,United Kingdom,Göteborg-Torslanda Airport,GOT,ESGB,Sweden,3,6,0,0,-,-,Final
19731213-1,Thursday,13-DEC-1973,-,A1, Landing (LDG),Trinidad Airport (TDD),Bolivia,33,0, Damaged beyond repair,-,Douglas DC-7B,-,-,1958,-,-, CP-1048, 45453/958,Frigorificos Movima,Non Scheduled Passenger,-,-,-,-,-,Trinidad Airport,TDD,SLTR,Bolivia,4,29,0,0,-,-,-
19731213-2,Thursday,13-DEC-1973,-,A1, Unknown (UNK),Taiz-Al Janad Airport (TAI),Yemen,-,-, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),-,-,1944,-,-, 4W-ABR, 12823,Yemen Airlines,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19731215-0,Saturday,15-DEC-1973,-,A1, Landing (LDG),Phnom Penh Airport (PNH),Cambodia,-,0, Damaged beyond repair,-,Curtiss C-46,-,-,-,-,-, XW-PKK,-,Air Union,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19731215-1,Saturday,15-DEC-1973,23:53,A1, Initial climb (ICL),"2 km (1.3 mls) E of Miami International Airport, FL (MIA)",United States of America,3,3, Damaged beyond repair,-,Lockheed L-1049H Super Constellation,4,Wright R-3350 (988TC18EA3),1957,-,28905.0, N6917C, 4815,Aircraft Pool Leasing Corp.,Cargo,-,Miami International Airport,MIA,KMIA,United States of America,Caracas Airport,CCS,SVMI,Venezuela,3,0,3,0,-,6,Final
19731216-1,Sunday,16-DEC-1973,19:10,A1, En route (ENR),near Karacharovo,Russia,51,51, Damaged beyond repair,-,Tupolev Tu-124V,2,Soloviev D-20P,1964,-,-, CCCP-45061, 4351406,Aeroflot / Lithuania,Domestic Scheduled Passenger,-,Vilnius Airport,VNO,EYVI,Lithuania,Moskva-Vnukovo Airport,VKO,UUWW,Russia,6,45,6,45,-,-,-
19731217-0,Monday,17-DEC-1973,-,H2, Standing (STD),Kuwait International Airport (KWI),Kuwait,19,1, Unknown,-,Boeing 737-130,2,Pratt & Whitney JT8D-7A,1969,-,-, D-ABEY, 19794/127,Lufthansa,International Scheduled Passenger,-,Roma-Fiumicino Airport,FCO,LIRF,Italy,München-Riem Airport,MUC,EDDM,Germany,4,15,0,1,-,-,-
19731217-1,Monday,17-DEC-1973,-,A1, Unknown (UNK),near Aysén,Chile,3,3, Damaged beyond repair,-,Curtiss C-46A-50-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, CC-COA, 30576,T.A. Suravia,Cargo,-,-,-,-,-,-,-,-,-,3,0,3,0,-,-,-
